O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
11-9051.00	1.B.1.e	Enterprising	OI	5.97	02/2026	Machine Learning/Expert
11-9051.00	1.B.1.f	Conventional	OI	5.06	02/2026	Machine Learning/Expert
11-9051.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9051.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9051.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.a	Realistic	OI	2.80	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.b	Investigative	OI	1.35	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.c	Artistic	OI	1.09	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.d	Social	OI	2.86	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.e	Enterprising	OI	6.74	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.f	Conventional	OI	5.46	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9071.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.a	Realistic	OI	3.35	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.b	Investigative	OI	1.96	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.c	Artistic	OI	1.98	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.d	Social	OI	3.93	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.e	Enterprising	OI	6.25	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.f	Conventional	OI	5.04	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9072.00	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.a	Realistic	OI	2.69	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.b	Investigative	OI	1.10	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.c	Artistic	OI	1.43	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.d	Social	OI	4.31	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.e	Enterprising	OI	6.21	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.f	Conventional	OI	5.22	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9081.00	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.a	Realistic	OI	2.05	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.b	Investigative	OI	3.75	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.c	Artistic	OI	1.45	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.d	Social	OI	4.40	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.e	Enterprising	OI	5.95	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.f	Conventional	OI	5.17	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9111.00	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.a	Realistic	OI	2.74	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.b	Investigative	OI	5.87	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.c	Artistic	OI	2.44	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.d	Social	OI	3.09	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.e	Enterprising	OI	5.60	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.f	Conventional	OI	4.22	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.h	Second Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9121.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.a	Realistic	OI	1.58	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.b	Investigative	OI	5.90	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.c	Artistic	OI	1.76	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.d	Social	OI	3.58	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.e	Enterprising	OI	4.31	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.f	Conventional	OI	4.81	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9121.01	1.B.1.i	Third Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9121.02	1.B.1.a	Realistic	OI	4.45	11/2023	Machine Learning
11-9121.02	1.B.1.b	Investigative	OI	5.80	11/2023	Machine Learning
11-9121.02	1.B.1.c	Artistic	OI	1.78	11/2023	Machine Learning
11-9121.02	1.B.1.d	Social	OI	2.58	11/2023	Machine Learning
11-9121.02	1.B.1.e	Enterprising	OI	3.53	11/2023	Machine Learning
11-9121.02	1.B.1.f	Conventional	OI	4.17	11/2023	Machine Learning
11-9121.02	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
11-9121.02	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
11-9121.02	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9131.00	1.B.1.a	Realistic	OI	2.14	02/2026	Machine Learning/Expert
11-9131.00	1.B.1.b	Investigative	OI	1.30	02/2026	Machine Learning/Expert
11-9131.00	1.B.1.c	Artistic	OI	1.17	02/2026	Machine Learning/Expert
11-9131.00	1.B.1.d	Social	OI	3.35	02/2026	Machine Learning/Expert
11-9131.00	1.B.1.e	Enterprising	OI	6.00	02/2026	Machine Learning/Expert
11-9131.00	1.B.1.f	Conventional	OI	5.69	02/2026	Machine Learning/Expert
11-9131.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9131.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9131.00	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.a	Realistic	OI	3.28	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.b	Investigative	OI	2.11	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.c	Artistic	OI	1.69	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.d	Social	OI	3.53	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.e	Enterprising	OI	6.67	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.f	Conventional	OI	5.26	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9141.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.a	Realistic	OI	1.00	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.b	Investigative	OI	2.17	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.c	Artistic	OI	2.43	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.d	Social	OI	5.43	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.e	Enterprising	OI	6.97	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.f	Conventional	OI	4.21	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
11-9151.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.a	Realistic	OI	3.53	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.b	Investigative	OI	4.49	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.c	Artistic	OI	1.82	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.d	Social	OI	4.01	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.e	Enterprising	OI	5.07	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.f	Conventional	OI	4.69	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9161.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.a	Realistic	OI	2.81	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.b	Investigative	OI	2.32	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.c	Artistic	OI	1.89	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.d	Social	OI	4.35	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.e	Enterprising	OI	6.38	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.f	Conventional	OI	4.56	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9171.00	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.a	Realistic	OI	3.21	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.b	Investigative	OI	2.69	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.c	Artistic	OI	2.14	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.d	Social	OI	5.58	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.e	Enterprising	OI	5.42	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.f	Conventional	OI	3.65	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.g	First Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.h	Second Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9179.01	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.a	Realistic	OI	2.50	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.b	Investigative	OI	1.31	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.c	Artistic	OI	1.84	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.d	Social	OI	4.19	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.e	Enterprising	OI	7.00	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.f	Conventional	OI	4.91	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9179.02	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.a	Realistic	OI	1.93	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.b	Investigative	OI	2.99	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.c	Artistic	OI	1.34	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.d	Social	OI	2.65	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.e	Enterprising	OI	6.55	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.f	Conventional	OI	5.67	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9199.01	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
11-9199.02	1.B.1.a	Realistic	OI	1.92	11/2023	Machine Learning
11-9199.02	1.B.1.b	Investigative	OI	2.98	11/2023	Machine Learning
11-9199.02	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
11-9199.02	1.B.1.d	Social	OI	3.10	11/2023	Machine Learning
11-9199.02	1.B.1.e	Enterprising	OI	5.93	11/2023	Machine Learning
11-9199.02	1.B.1.f	Conventional	OI	6.30	11/2023	Machine Learning
11-9199.02	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.02	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.02	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
11-9199.08	1.B.1.a	Realistic	OI	3.43	02/2026	Machine Learning/Expert
11-9199.08	1.B.1.b	Investigative	OI	3.62	02/2026	Machine Learning/Expert
11-9199.08	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
11-9199.08	1.B.1.d	Social	OI	2.85	02/2026	Machine Learning/Expert
11-9199.08	1.B.1.e	Enterprising	OI	5.62	02/2026	Machine Learning/Expert
11-9199.08	1.B.1.f	Conventional	OI	5.85	02/2026	Machine Learning/Expert
11-9199.08	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
11-9199.08	1.B.1.h	Second Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
11-9199.08	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
11-9199.09	1.B.1.a	Realistic	OI	4.16	11/2023	Machine Learning
11-9199.09	1.B.1.b	Investigative	OI	3.04	11/2023	Machine Learning
11-9199.09	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
11-9199.09	1.B.1.d	Social	OI	2.34	11/2023	Machine Learning
11-9199.09	1.B.1.e	Enterprising	OI	6.47	11/2023	Machine Learning
11-9199.09	1.B.1.f	Conventional	OI	5.24	11/2023	Machine Learning
11-9199.09	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.09	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.09	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
11-9199.10	1.B.1.a	Realistic	OI	3.44	11/2023	Machine Learning
11-9199.10	1.B.1.b	Investigative	OI	3.86	11/2023	Machine Learning
11-9199.10	1.B.1.c	Artistic	OI	1.66	11/2023	Machine Learning
11-9199.10	1.B.1.d	Social	OI	2.38	11/2023	Machine Learning
11-9199.10	1.B.1.e	Enterprising	OI	6.71	11/2023	Machine Learning
11-9199.10	1.B.1.f	Conventional	OI	4.82	11/2023	Machine Learning
11-9199.10	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.10	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.10	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
11-9199.11	1.B.1.a	Realistic	OI	4.49	11/2023	Machine Learning
11-9199.11	1.B.1.b	Investigative	OI	4.31	11/2023	Machine Learning
11-9199.11	1.B.1.c	Artistic	OI	1.46	11/2023	Machine Learning
11-9199.11	1.B.1.d	Social	OI	2.03	11/2023	Machine Learning
11-9199.11	1.B.1.e	Enterprising	OI	4.54	11/2023	Machine Learning
11-9199.11	1.B.1.f	Conventional	OI	4.69	11/2023	Machine Learning
11-9199.11	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.11	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.11	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1011.00	1.B.1.a	Realistic	OI	1.00	02/2026	Machine Learning/Expert
13-1011.00	1.B.1.b	Investigative	OI	1.76	02/2026	Machine Learning/Expert
13-1011.00	1.B.1.c	Artistic	OI	3.55	02/2026	Machine Learning/Expert
13-1011.00	1.B.1.d	Social	OI	4.14	02/2026	Machine Learning/Expert
13-1011.00	1.B.1.e	Enterprising	OI	6.48	02/2026	Machine Learning/Expert
13-1011.00	1.B.1.f	Conventional	OI	3.73	02/2026	Machine Learning/Expert
13-1011.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
13-1011.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
13-1011.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.a	Realistic	OI	4.56	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.b	Investigative	OI	1.85	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.c	Artistic	OI	1.08	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.d	Social	OI	1.74	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.e	Enterprising	OI	4.91	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.f	Conventional	OI	4.80	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1021.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.a	Realistic	OI	3.37	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.b	Investigative	OI	1.92	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.c	Artistic	OI	1.56	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.d	Social	OI	2.45	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.e	Enterprising	OI	5.23	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.f	Conventional	OI	5.17	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1022.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.a	Realistic	OI	3.50	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.b	Investigative	OI	1.82	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.c	Artistic	OI	1.19	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.d	Social	OI	1.93	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.e	Enterprising	OI	5.09	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.f	Conventional	OI	5.65	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.h	Second Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
13-1023.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.a	Realistic	OI	1.23	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.b	Investigative	OI	3.53	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.d	Social	OI	2.61	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.e	Enterprising	OI	4.77	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.f	Conventional	OI	6.23	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.h	Second Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
13-1031.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.a	Realistic	OI	5.17	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.b	Investigative	OI	3.04	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.c	Artistic	OI	1.16	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.d	Social	OI	1.64	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.e	Enterprising	OI	3.54	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.f	Conventional	OI	5.44	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
13-1032.00	1.B.1.i	Third Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.a	Realistic	OI	2.51	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.b	Investigative	OI	3.07	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.d	Social	OI	2.97	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.e	Enterprising	OI	4.08	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.f	Conventional	OI	6.33	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.h	Second Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
13-1041.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
13-1041.01	1.B.1.a	Realistic	OI	4.57	11/2023	Machine Learning
13-1041.01	1.B.1.b	Investigative	OI	4.77	11/2023	Machine Learning
13-1041.01	1.B.1.c	Artistic	OI	1.05	11/2023	Machine Learning
13-1041.01	1.B.1.d	Social	OI	2.35	11/2023	Machine Learning
13-1041.01	1.B.1.e	Enterprising	OI	3.21	11/2023	Machine Learning
13-1041.01	1.B.1.f	Conventional	OI	5.84	11/2023	Machine Learning
13-1041.01	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.01	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
13-1041.01	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1041.03	1.B.1.a	Realistic	OI	1.23	11/2023	Machine Learning
13-1041.03	1.B.1.b	Investigative	OI	3.01	11/2023	Machine Learning
13-1041.03	1.B.1.c	Artistic	OI	1.73	11/2023	Machine Learning
13-1041.03	1.B.1.d	Social	OI	4.24	11/2023	Machine Learning
13-1041.03	1.B.1.e	Enterprising	OI	5.37	11/2023	Machine Learning
13-1041.03	1.B.1.f	Conventional	OI	5.21	11/2023	Machine Learning
13-1041.03	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1041.03	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.03	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
13-1041.04	1.B.1.a	Realistic	OI	3.09	11/2023	Machine Learning
13-1041.04	1.B.1.b	Investigative	OI	3.32	11/2023	Machine Learning
13-1041.04	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
13-1041.04	1.B.1.d	Social	OI	2.41	11/2023	Machine Learning
13-1041.04	1.B.1.e	Enterprising	OI	4.20	11/2023	Machine Learning
13-1041.04	1.B.1.f	Conventional	OI	6.26	11/2023	Machine Learning
13-1041.04	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.04	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1041.04	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
13-1041.06	1.B.1.a	Realistic	OI	4.04	02/2026	Machine Learning/Expert
13-1041.06	1.B.1.b	Investigative	OI	4.94	02/2026	Machine Learning/Expert
13-1041.06	1.B.1.c	Artistic	OI	1.50	02/2026	Machine Learning/Expert
13-1041.06	1.B.1.d	Social	OI	3.10	02/2026	Machine Learning/Expert
13-1041.06	1.B.1.e	Enterprising	OI	4.09	02/2026	Machine Learning/Expert
13-1041.06	1.B.1.f	Conventional	OI	4.86	02/2026	Machine Learning/Expert
13-1041.06	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
13-1041.06	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1041.06	1.B.1.i	Third Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
13-1041.07	1.B.1.a	Realistic	OI	1.40	02/2026	Machine Learning/Expert
13-1041.07	1.B.1.b	Investigative	OI	3.32	02/2026	Machine Learning/Expert
13-1041.07	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
13-1041.07	1.B.1.d	Social	OI	2.50	02/2026	Machine Learning/Expert
13-1041.07	1.B.1.e	Enterprising	OI	4.46	02/2026	Machine Learning/Expert
13-1041.07	1.B.1.f	Conventional	OI	6.32	02/2026	Machine Learning/Expert
13-1041.07	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
13-1041.07	1.B.1.h	Second Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
